TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,ACC_X,ACC_Y,ACC_Z,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT,SENSOR EVENT
18.93,337434,720960,473703,,,,,,,,,,,,,,,,,,,,,,,
18.935,337449,721028,473774,,,,,,,,,,,,,,,,,,,,,,,
18.94,337451,721104,473831,,,,,,,,,,,,,,,,,,,,,,,
18.945,337454,721141,473830,,,,,,,,,,,,,,,,,,,,,,,
18.946848,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
18.95,337459,721143,473795,,,,,,,,,,,,,,,,,,,,,,,
18.955,337444,721135,473796,,,,,,,,,,,,,,,,,,,,,,,
18.96,337449,721145,473773,,,,,,,,,,,,,,,,,,,,,,,
18.965,337451,721161,473756,,,,,,,,,,,,,,,,,,,,,,,
18.97,337444,721174,473817,,,,,,,,,,,,,,,,,,,,,,,
18.975,337453,721204,473829,,,,,,,,,,,,,,,,,,,,,,,
18.98,337436,721273,473855,,,,,,,,,,,,,,,,,,,,,,,
18.985,337445,721316,473912,,,,,,,,,,,,,,,,,,,,,,,
18.99,337445,721387,473964,,,,,,,,,,,,,,,,,,,,,,,
18.995,337446,721427,473970,,,,,,,,,,,,,,,,,,,,,,,
19.0,337444,721426,473951,,,,,,,,,,,,,,,,,,,,,,,
19.005,337437,721373,473937,,,,100,99.0,88.6,0.21,1.6601,0,0,0,0,,,,,,,,,,,
19.01,337450,721388,473908,,,,,,,,,,,,,,,,,,,,,,,
19.015,337443,721364,473850,,,,,,,,,,,,,,,,,,,,,,,
19.02,337449,721367,473855,,,,,,,,,,,,,,,,,,,,,,,
19.025,337446,721362,473805,,,,,,,,,,,,,,,,,,,,,,,
19.03,337449,721386,473820,,,,,,,,,,,,,,,,,,,,,,,
19.035,337447,721434,473864,,,,,,,,,,,,,,,,,,,,,,,
19.04,337441,721446,473875,,,,,,,,,,,,,,,,,,,,,,,
19.045,337441,721491,473927,,,,,,,,,,,,,,,,,,,,,,,
19.04871,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
19.05,337446,721597,474034,,,,,,,,,,,,,,,,,,,,,,,
19.055,337449,721659,474130,,,,,,,,,,,,,,,,,,,,,,,
19.06,337448,721749,474156,,,,,,,,,,,,,,,,,,,,,,,
19.065,337439,721806,474229,,,,,,,,,,,,,,,,,,,,,,,
19.07,337447,721902,474325,,,,,,,,,,,,,,,,,,,,,,,
19.075,337455,721955,474372,,,,,,,,,,,,,,,,,,,,,,,
19.08,337457,722017,474429,,,,,,,,,,,,,,,,,,,,,,,
19.085,337455,722008,474399,,,,,,,,,,,,,,,,,,,,,,,
19.09,337453,722028,474465,,,,,,,,,,,,,,,,,,,,,,,
19.095,337457,722028,474436,,,,,,,,,,,,,,,,,,,,,,,
19.1,337446,722042,474443,,,,,,,,,,,,,,,,,,,,,,,
19.105,337444,722053,474451,,,,,,,,,,,,,,,,,,,,,,,
19.11,337440,722055,474477,,,,,,,,,,,,,,,,,,,,,,,
19.115,337450,722073,474474,,,,,,,,,,,,,,,,,,,,,,,
19.12,337436,722112,474526,,,,,,,,,,,,,,,,,,,,,,,
19.125,337454,722143,474524,,,,,,,,,,,,,,,,,,,,,,,
19.13,337454,722154,474572,,,,,,,,,,,,,,,,,,,,,,,
19.135,337457,722241,474672,,,,,,,,,,,,,,,,,,,,,,,
19.14,337450,722285,474660,,,,,,,,,,,,,,,,,,,,,,,
19.145,337444,722331,474713,,,,,,,,,,,,,,,,,,,,,,,
19.15,337438,722370,474775,,,,,,,,,,,,,,,,,,,,,,,
19.152234,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
19.155,337449,722448,474861,,,,,,,,,,,,,,,,,,,,,,,
19.16,337443,722488,474895,,,,,,,,,,,,,,,,,,,,,,,
19.165,337451,722528,474942,,,,,,,,,,,,,,,,,,,,,,,
19.17,337462,722552,475013,,,,,,,,,,,,,,,,,,,,,,,
19.175,337449,722611,475011,,,,,,,,,,,,,,,,,,,,,,,
19.18,337445,722618,475018,,,,,,,,,,,,,,,,,,,,,,,
19.185,337441,722623,475075,,,,,,,,,,,,,,,,,,,,,,,
19.19,337446,722673,475057,,,,,,,,,,,,,,,,,,,,,,,
19.195,337456,722666,475094,,,,,,,,,,,,,,,,,,,,,,,
19.2,337451,722677,475112,,,,,,,,,,,,,,,,,,,,,,,
19.205,337452,722653,475065,,,,,,,,,,,,,,,,,,,,,,,
19.21,337447,722613,475011,,,,,,,,,,,,,,,,,,,,,,,
19.215,337449,722539,474986,,,,,,,,,,,,,,,,,,,,,,,
19.22,337453,722483,474923,,,,,,,,,,,,,,,,,,,,,,,
19.225,337444,722432,474856,,,,,,,,,,,,,,,,,,,,,,,
19.23,337445,722387,474854,,,,,,,,,,,,,,,,,,,,,,,
19.235,337438,722396,474810,,,,,,,,,,,,,,,,,,,,,,,
19.24,337443,722436,474889,,,,,,,,,,,,,,,,,,,,,,,
19.245,337446,722477,474924,,,,,,,,,,,,,,,,,,,,,,,
19.25,337454,722515,474973,,,,,,,,,,,,,,,,,,,,,,,
19.253894,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
19.255,337443,722524,474961,,,,,,,,,,,,,,,,,,,,,,,
19.26,337443,722535,474982,,,,,,,,,,,,,,,,,,,,,,,
19.265,337440,722558,474975,,,,,,,,,,,,,,,,,,,,,,,
19.27,337446,722580,475047,,,,,,,,,,,,,,,,,,,,,,,
19.275,337442,722611,475064,,,,,,,,,,,,,,,,,,,,,,,
19.28,337449,722620,475069,,,,,,,,,,,,,,,,,,,,,,,
19.285,337445,722639,475092,,,,,,,,,,,,,,,,,,,,,,,
19.29,337448,722678,475127,,,,,,,,,,,,,,,,,,,,,,,
19.295,337445,722722,475136,,,,,,,,,,,,,,,,,,,,,,,
19.3,337442,722687,475186,,,,,,,,,,,,,,,,,,,,,,,
19.305,337451,722676,475172,,,,,,,,,,,,,,,,,,,,,,,
19.31,337444,722641,475121,,,,,,,,,,,,,,,,,,,,,,,
19.315,337440,722598,475108,,,,,,,,,,,,,,,,,,,,,,,
19.32,337443,722561,475038,,,,,,,,,,,,,,,,,,,,,,,
19.325,337442,722507,474968,,,,,,,,,,,,,,,,,,,,,,,
19.33,337439,722406,474890,,,,,,,,,,,,,,,,,,,,,,,
19.335,337443,722334,474779,,,,,,,,,,,,,,,,,,,,,,,
19.34,337433,722242,474689,,,,,,,,,,,,,,,,,,,,,,,
19.345,337428,722147,474600,,,,,,,,,,,,,,,,,,,,,,,
19.35,337439,722047,474491,,,,,,,,,,,,,,,,,,,,,,,
19.355,337442,721964,474411,,,,,,,,,,,,,,,,,,,,,,,
19.355728,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
19.36,337445,721906,474339,,,,,,,,,,,,,,,,,,,,,,,
19.365,337431,721819,474277,,,,,,,,,,,,,,,,,,,,,,,
19.37,337447,721813,474235,,,,,,,,,,,,,,,,,,,,,,,
19.375,337446,721805,474253,,,,,,,,,,,,,,,,,,,,,,,
19.38,337456,721775,474265,,,,,,,,,,,,,,,,,,,,,,,
19.385,337427,721799,474285,,,,,,,,,,,,,,,,,,,,,,,
19.39,337445,721809,474291,,,,,,,,,,,,,,,,,,,,,,,
19.395,337452,721834,474288,,,,,,,,,,,,,,,,,,,,,,,
19.4,337445,721846,474299,,,,,,,,,,,,,,,,,,,,,,,
19.405,337436,721824,474318,,,,,,,,,,,,,,,,,,,,,,,
19.41,337439,721798,474281,,,,,,,,,,,,,,,,,,,,,,,
19.415,337448,721799,474260,,,,,,,,,,,,,,,,,,,,,,,
19.42,337440,721767,474245,,,,,,,,,,,,,,,,,,,,,,,
19.425,337439,721774,474231,,,,,,,,,,,,,,,,,,,,,,,
19.43,337452,721739,474179,,,,,,,,,,,,,,,,,,,,,,,
19.435,337448,721702,474180,,,,,,,,,,,,,,,,,,,,,,,
19.44,337441,721720,474169,,,,,,,,,,,,,,,,,,,,,,,
19.445,337424,721668,474146,,,,,,,,,,,,,,,,,,,,,,,
19.45,337443,721663,474150,,,,,,,,,,,,,,,,,,,,,,,
19.455,337443,721606,474116,,,,,,,,,,,,,,,,,,,,,,,
19.459251,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
19.46,337448,721577,474027,,,,,,,,,,,,,,,,,,,,,,,
19.465,337440,721532,473998,,,,,,,,,,,,,,,,,,,,,,,
19.47,337448,721479,473954,,,,,,,,,,,,,,,,,,,,,,,
19.475,337452,721450,473899,,,,,,,,,,,,,,,,,,,,,,,
19.48,337455,721401,473880,,,,,,,,,,,,,,,,,,,,,,,
19.485,337430,721362,473873,,,,,,,,,,,,,,,,,,,,,,,
19.49,337445,721382,473858,,,,,,,,,,,,,,,,,,,,,,,
19.495,337451,721360,473859,,,,,,,,,,,,,,,,,,,,,,,
19.5,337444,721376,473885,,,,,,,,,,,,,,,,,,,,,,,
19.505,337433,721399,473893,,,,,,,,,,,,,,,,,,,,,,,
19.51,337444,721429,473957,,,,,,,,,,,,,,,,,,,,,,,
19.515,337445,721464,473938,,,,,,,,,,,,,,,,,,,,,,,
19.52,337449,721499,474022,,,,,,,,,,,,,,,,,,,,,,,
19.525,337438,721523,474097,,,,,,,,,,,,,,,,,,,,,,,
19.53,337452,721579,474103,,,,,,,,,,,,,,,,,,,,,,,
19.535,337439,721624,474149,,,,,,,,,,,,,,,,,,,,,,,
19.54,337442,721644,474116,,,,,,,,,,,,,,,,,,,,,,,
19.545,337432,721609,474142,,,,,,,,,,,,,,,,,,,,,,,
19.55,337449,721646,474150,,,,,,,,,,,,,,,,,,,,,,,
19.555,337454,721652,474185,,,,,,,,,,,,,,,,,,,,,,,
19.56,337441,721673,474213,,,,,,,,,,,,,,,,,,,,,,,
19.56088,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
19.565,337438,721674,474226,,,,,,,,,,,,,,,,,,,,,,,
19.57,337442,721691,474231,,,,,,,,,,,,,,,,,,,,,,,
19.575,337450,721757,474293,,,,,,,,,,,,,,,,,,,,,,,
19.58,337444,721799,474331,,,,,,,,,,,,,,,,,,,,,,,
19.585,337441,721854,474425,,,,,,,,,,,,,,,,,,,,,,,
19.59,337445,721913,474450,,,,,,,,,,,,,,,,,,,,,,,
19.595,337438,721992,474560,,,,,,,,,,,,,,,,,,,,,,,
19.6,337444,722050,474612,,,,,,,,,,,,,,,,,,,,,,,
19.605,337428,722129,474687,,,,,,,,,,,,,,,,,,,,,,,
19.61,337435,722181,474722,,,,,,,,,,,,,,,,,,,,,,,
19.615,337442,722195,474716,,,,,,,,,,,,,,,,,,,,,,,
19.62,337446,722171,474702,,,,,,,,,,,,,,,,,,,,,,,
19.625,337440,722126,474650,,,,,,,,,,,,,,,,,,,,,,,
19.63,337455,722079,474575,,,,,,,,,,,,,,,,,,,,,,,
19.635,337457,722015,474517,,,,,,,,,,,,,,,,,,,,,,,
19.64,337455,721952,474444,,,,,,,,,,,,,,,,,,,,,,,
19.645,337434,721887,474389,,,,,,,,,,,,,,,,,,,,,,,
19.65,337447,721873,474295,,,,,,,,,,,,,,,,,,,,,,,
19.655,337450,721839,474254,,,,,,,,,,,,,,,,,,,,,,,
19.66,337444,721825,474274,,,,,,,,,,,,,,,,,,,,,,,
19.662686,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
19.665,337425,721824,474252,,,,,,,,,,,,,,,,,,,,,,,
19.67,337447,721845,474236,,,,,,,,,,,,,,,,,,,,,,,
19.675,337456,721851,474232,,,,,,,,,,,,,,,,,,,,,,,
19.68,337453,721852,474227,,,,,,,,,,,,,,,,,,,,,,,
19.685,337425,721900,474205,,,,,,,,,,,,,,,,,,,,,,,
19.69,337441,721940,474263,,,,,,,,,,,,,,,,,,,,,,,
19.695,337448,721956,474248,,,,,,,,,,,,,,,,,,,,,,,
19.7,337454,721948,474239,,,,,,,,,,,,,,,,,,,,,,,
19.705,337441,721926,474210,,,,,,,,,,,,,,,,,,,,,,,
19.71,337443,721900,474196,,,,,,,,,,,,,,,,,,,,,,,
19.715,337451,721909,474171,,,,,,,,,,,,,,,,,,,,,,,
19.72,337459,721837,474083,,,,,,,,,,,,,,,,,,,,,,,
19.725,337439,721737,473930,,,,,,,,,,,,,,,,,,,,,,,
19.73,337438,721641,473829,,,,,,,,,,,,,,,,,,,,,,,
19.735,337447,721575,473782,,,,,,,,,,,,,,,,,,,,,,,
19.74,337444,721520,473680,,,,,,,,,,,,,,,,,,,,,,,
19.745,337448,721448,473610,,,,,,,,,,,,,,,,,,,,,,,
19.75,337450,721423,473572,,,,,,,,,,,,,,,,,,,,,,,
19.755,337446,721455,473591,,,,,,,,,,,,,,,,,,,,,,,
19.76,337450,721464,473615,,,,,,,,,,,,,,,,,,,,,,,
19.765,337440,721493,473599,,,,,,,,,,,,,,,,,,,,,,,
19.766208,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
19.77,337456,721554,473680,,,,,,,,,,,,,,,,,,,,,,,
19.775,337452,721624,473709,,,,,,,,,,,,,,,,,,,,,,,
19.78,337448,721692,473781,,,,,,,,,,,,,,,,,,,,,,,
19.785,337438,721685,473782,,,,,,,,,,,,,,,,,,,,,,,
19.79,337441,721751,473837,,,,,,,,,,,,,,,,,,,,,,,
19.795,337447,721740,473823,,,,,,,,,,,,,,,,,,,,,,,
19.8,337454,721713,473776,,,,,,,,,,,,,,,,,,,,,,,
19.805,337433,721664,473699,,,,,,,,,,,,,,,,,,,,,,,
19.81,337448,721661,473670,,,,,,,,,,,,,,,,,,,,,,,
19.815,337450,721598,473654,,,,,,,,,,,,,,,,,,,,,,,
19.82,337445,721584,473615,,,,,,,,,,,,,,,,,,,,,,,
19.825,337443,721577,473612,,,,,,,,,,,,,,,,,,,,,,,
19.83,337449,721590,473608,,,,,,,,,,,,,,,,,,,,,,,
19.835,337450,721577,473617,,,,,,,,,,,,,,,,,,,,,,,
19.84,337457,721647,473614,,,,,,,,,,,,,,,,,,,,,,,
19.845,337445,721625,473676,,,,,,,,,,,,,,,,,,,,,,,
19.85,337459,721708,473718,,,,,,,,,,,,,,,,,,,,,,,
19.855,337443,721715,473763,,,,,,,,,,,,,,,,,,,,,,,
19.86,337450,721742,473747,,,,,,,,,,,,,,,,,,,,,,,
19.865,337439,721742,473758,,,,,,,,,,,,,,,,,,,,,,,
19.867806,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
19.87,337439,721762,473809,,,,,,,,,,,,,,,,,,,,,,,
19.875,337447,721748,473746,,,,,,,,,,,,,,,,,,,,,,,
19.88,337445,721733,473779,,,,,,,,,,,,,,,,,,,,,,,
19.885,337442,721700,473755,,,,,,,,,,,,,,,,,,,,,,,
19.89,337447,721721,473722,,,,,,,,,,,,,,,,,,,,,,,
19.895,337450,721687,473658,,,,,,,,,,,,,,,,,,,,,,,
19.9,337447,721620,473612,,,,,,,,,,,,,,,,,,,,,,,
19.905,337454,721567,473577,,,,,,,,,,,,,,,,,,,,,,,
19.91,337440,721565,473570,,,,,,,,,,,,,,,,,,,,,,,
19.915,337449,721524,473536,,,,,,,,,,,,,,,,,,,,,,,
19.92,337447,721507,473513,,,,,,,,,,,,,,,,,,,,,,,
19.925,337447,721472,473485,,,,,,,,,,,,,,,,,,,,,,,
19.93,337442,721498,473474,,,,,,,,,,,,,,,,,,,,,,,
19.935,337448,721512,473503,,,,,,,,,,,,,,,,,,,,,,,
19.94,337449,721495,473525,,,,,,,,,,,,,,,,,,,,,,,
19.945,337441,721476,473470,,,,,,,,,,,,,,,,,,,,,,,
19.95,337443,721488,473516,,,,,,,,,,,,,,,,,,,,,,,
19.955,337442,721497,473506,,,,,,,,,,,,,,,,,,,,,,,
19.96,337434,721500,473453,,,,,,,,,,,,,,,,,,,,,,,
19.965,337442,721507,473482,,,,,,,,,,,,,,,,,,,,,,,
19.969584,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
19.97,337444,721486,473537,,,,,,,,,,,,,,,,,,,,,,,
19.975,337444,721502,473495,,,,,,,,,,,,,,,,,,,,,,,
19.98,337450,721474,473479,,,,,,,,,,,,,,,,,,,,,,,
19.985,337444,721455,473398,,,,,,,,,,,,,,,,,,,,,,,
19.99,337456,721427,473435,,,,,,,,,,,,,,,,,,,,,,,
19.995,337445,721393,473449,,,,,,,,,,,,,,,,,,,,,,,
20.0,337450,721382,473358,,,,,,,,,,,,,,,,,,,,,,,
20.005,337446,721376,473347,,,,,,,,,,,,,,,,,,,,,,,
20.01,337444,721329,473357,,,,,,,,,,,,,,,,,,,,,,,
20.015,337447,721319,473327,,,,,,,,,,,,,,,,,,,,,,,
20.02,337450,721314,473288,,,,,,,,,,,,,,,,,,,,,,,
20.025,337447,721265,473226,,,,,,,,,,,,,,,,,,,,,,,
20.03,337443,721218,473198,,,,,,,,,,,,,,,,,,,,,,,
20.035,337445,721143,473121,,,,,,,,,,,,,,,,,,,,,,,
20.04,337449,721094,473084,,,,,,,,,,,,,,,,,,,,,,,
20.045,337449,721071,473002,,,,,,,,,,,,,,,,,,,,,,,
20.05,337453,721053,473052,,,,,,,,,,,,,,,,,,,,,,,
20.055,337441,721059,473010,,,,,,,,,,,,,,,,,,,,,,,
20.06,337450,721037,472999,,,,100,89.0,90.0,0.21,1.659,0,0,0,0,,,,,,,,,,,
20.065,337447,721009,472972,,,,,,,,,,,,,,,,,,,,,,,
20.07,337459,721007,472983,,,,,,,,,,,,,,,,,,,,,,,
20.073105,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
20.075,337450,720984,472947,,,,,,,,,,,,,,,,,,,,,,,
20.08,337443,720955,472932,,,,,,,,,,,,,,,,,,,,,,,
20.085,337438,720908,472849,,,,,,,,,,,,,,,,,,,,,,,
20.09,337434,720873,472868,,,,,,,,,,,,,,,,,,,,,,,
20.095,337432,720851,472823,,,,,,,,,,,,,,,,,,,,,,,
20.1,337445,720852,472827,,,,,,,,,,,,,,,,,,,,,,,
20.105,337450,720885,472858,,,,,,,,,,,,,,,,,,,,,,,
20.11,337446,720886,472846,,,,,,,,,,,,,,,,,,,,,,,
20.115,337444,720909,472861,,,,,,,,,,,,,,,,,,,,,,,
20.12,337438,720966,472968,,,,,,,,,,,,,,,,,,,,,,,
20.125,337445,721027,472988,,,,,,,,,,,,,,,,,,,,,,,
20.13,337440,721088,473114,,,,,,,,,,,,,,,,,,,,,,,
20.135,337446,721143,473161,,,,,,,,,,,,,,,,,,,,,,,
20.14,337439,721223,473257,,,,,,,,,,,,,,,,,,,,,,,
20.145,337448,721268,473304,,,,,,,,,,,,,,,,,,,,,,,
20.15,337447,721311,473320,,,,,,,,,,,,,,,,,,,,,,,
20.155,337450,721328,473387,,,,,,,,,,,,,,,,,,,,,,,
20.16,337441,721340,473365,,,,,,,,,,,,,,,,,,,,,,,
20.165,337440,721343,473344,,,,,,,,,,,,,,,,,,,,,,,
20.17,337449,721308,473331,,,,,,,,,,,,,,,,,,,,,,,
20.174672,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
20.175,337444,721253,473310,,,,,,,,,,,,,,,,,,,,,,,
20.18,337443,721225,473273,,,,,,,,,,,,,,,,,,,,,,,
20.185,337443,721177,473218,,,,,,,,,,,,,,,,,,,,,,,
20.19,337445,721159,473233,,,,,,,,,,,,,,,,,,,,,,,
20.195,337447,721149,473178,,,,,,,,,,,,,,,,,,,,,,,
20.2,337450,721162,473196,,,,,,,,,,,,,,,,,,,,,,,
20.205,337443,721179,473211,,,,,,,,,,,,,,,,,,,,,,,
20.21,337450,721211,473226,,,,,,,,,,,,,,,,,,,,,,,
20.215,337453,721236,473255,,,,,,,,,,,,,,,,,,,,,,,
20.22,337454,721257,473307,,,,,,,,,,,,,,,,,,,,,,,
20.225,337451,721307,473328,,,,,,,,,,,,,,,,,,,,,,,
20.23,337455,721302,473347,,,,,,,,,,,,,,,,,,,,,,,
20.235,337437,721292,473321,,,,,,,,,,,,,,,,,,,,,,,
20.24,337453,721296,473343,,,,,,,,,,,,,,,,,,,,,,,
20.245,337447,721336,473399,,,,,,,,,,,,,,,,,,,,,,,
20.25,337447,721381,473476,,,,,,,,,,,,,,,,,,,,,,,
20.255,337456,721427,473513,,,,,,,,,,,,,,,,,,,,,,,
20.26,337449,721464,473583,,,,,,,,,,,,,,,,,,,,,,,
20.265,337448,721511,473570,,,,,,,,,,,,,,,,,,,,,,,
20.27,337448,721555,473716,,,,,,,,,,,,,,,,,,,,,,,
20.275,337451,721598,473709,,,,,,,,,,,,,,,,,,,,,,,
20.276422,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
20.28,337457,721653,473751,,,,,,,,,,,,,,,,,,,,,,,
20.285,337448,721659,473792,,,,,,,,,,,,,,,,,,,,,,,
20.29,337446,721678,473823,,,,,,,,,,,,,,,,,,,,,,,
20.295,337445,721654,473772,,,,,,,,,,,,,,,,,,,,,,,
20.3,337445,721603,473771,,,,,,,,,,,,,,,,,,,,,,,
20.305,337446,721576,473701,,,,,,,,,,,,,,,,,,,,,,,
20.31,337451,721528,473677,,,,,,,,,,,,,,,,,,,,,,,
20.315,337444,721485,473652,,,,,,,,,,,,,,,,,,,,,,,
20.32,337447,721465,473596,,,,,,,,,,,,,,,,,,,,,,,
20.325,337451,721436,473580,,,,,,,,,,,,,,,,,,,,,,,
20.33,337438,721406,473557,,,,,,,,,,,,,,,,,,,,,,,
20.335,337436,721393,473561,,,,,,,,,,,,,,,,,,,,,,,
20.34,337454,721427,473587,,,,,,,,,,,,,,,,,,,,,,,
20.345,337448,721432,473606,,,,,,,,,,,,,,,,,,,,,,,
20.35,337441,721451,473615,,,,,,,,,,,,,,,,,,,,,,,
20.355,337439,721491,473658,,,,,,,,,,,,,,,,,,,,,,,
20.36,337448,721494,473639,,,,,,,,,,,,,,,,,,,,,,,
20.365,337437,721516,473646,,,,,,,,,,,,,,,,,,,,,,,
20.37,337433,721480,473609,,,,,,,,,,,,,,,,,,,,,,,
20.375,337445,721461,473559,,,,,,,,,,,,,,,,,,,,,,,
20.379942,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
20.38,337449,721407,473514,,,,,,,,,,,,,,,,,,,,,,,
20.385,337443,721354,473441,,,,,,,,,,,,,,,,,,,,,,,
20.39,337435,721299,473376,,,,,,,,,,,,,,,,,,,,,,,
20.395,337433,721253,473280,,,,,,,,,,,,,,,,,,,,,,,
20.4,337451,721230,473240,,,,,,,,,,,,,,,,,,,,,,,
20.405,337436,721156,473202,,,,,,,,,,,,,,,,,,,,,,,
20.41,337436,721145,473208,,,,,,,,,,,,,,,,,,,,,,,
20.415,337439,721167,473191,,,,,,,,,,,,,,,,,,,,,,,
20.42,337446,721168,473154,,,,,,,,,,,,,,,,,,,,,,,
20.425,337434,721165,473155,,,,,,,,,,,,,,,,,,,,,,,
20.43,337437,721199,473154,,,,,,,,,,,,,,,,,,,,,,,
20.435,337443,721220,473167,,,,,,,,,,,,,,,,,,,,,,,
20.44,337451,721243,473163,,,,,,,,,,,,,,,,,,,,,,,
20.445,337436,721252,473178,,,,,,,,,,,,,,,,,,,,,,,
20.45,337445,721267,473187,,,,,,,,,,,,,,,,,,,,,,,
20.455,337435,721239,473146,,,,,,,,,,,,,,,,,,,,,,,
20.46,337450,721203,473112,,,,,,,,,,,,,,,,,,,,,,,
20.465,337442,721086,472946,,,,,,,,,,,,,,,,,,,,,,,
20.47,337431,720993,472816,,,,,,,,,,,,,,,,,,,,,,,
20.475,337436,720896,472707,,,,,,,,,,,,,,,,,,,,,,,
20.48,337452,720818,472637,,,,,,,,,,,,,,,,,,,,,,,
20.481478,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
20.485,337444,720773,472550,,,,,,,,,,,,,,,,,,,,,,,
20.49,337442,720757,472494,,,,,,,,,,,,,,,,,,,,,,,
20.495,337441,720755,472548,,,,,,,,,,,,,,,,,,,,,,,
20.5,337445,720810,472555,,,,,,,,,,,,,,,,,,,,,,,
20.505,337442,720834,472596,,,,,,,,,,,,,,,,,,,,,,,
20.51,337440,720919,472655,,,,,,,,,,,,,,,,,,,,,,,
20.515,337447,720995,472749,,,,,,,,,,,,,,,,,,,,,,,
20.52,337447,721068,472797,,,,,,,,,,,,,,,,,,,,,,,
20.525,337432,721120,472853,,,,,,,,,,,,,,,,,,,,,,,
20.53,337437,721149,472870,,,,,,,,,,,,,,,,,,,,,,,
20.535,337440,721168,472887,,,,,,,,,,,,,,,,,,,,,,,
20.54,337446,721170,472881,,,,,,,,,,,,,,,,,,,,,,,
20.545,337440,721121,472843,,,,,,,,,,,,,,,,,,,,,,,
20.55,337436,721127,472811,,,,,,,,,,,,,,,,,,,,,,,
20.555,337437,721084,472805,,,,,,,,,,,,,,,,,,,,,,,
20.56,337435,721058,472736,,,,,,,,,,,,,,,,,,,,,,,
20.565,337437,721019,472695,,,,,,,,,,,,,,,,,,,,,,,
20.57,337450,721028,472721,,,,,,,,,,,,,,,,,,,,,,,
20.575,337437,721014,472676,,,,,,,,,,,,,,,,,,,,,,,
20.58,337433,721069,472722,,,,,,,,,,,,,,,,,,,,,,,
20.5832,,,,481,-191,1921,,,,,,,,,,,,,,,,,,,,
20.585,337438,721082,472756,,,,,,,,,,,,,,,,,,,,,,,
20.59,337436,721107,472767,,,,,,,,,,,,,,,,,,,,,,,
20.595,337434,721146,472811,,,,,,,,,,,,,,,,,,,,,,,
20.6,337448,721219,472928,,,,,,,,,,,,,,,,,,,,,,,
20.605,337438,721262,472971,,,,,,,,,,,,,,,,,,,,,,,
20.61,337436,721314,473013,,,,,,,,,,,,,,,,,,,,,,,
20.615,337431,721356,473025,,,,,,,,,,,,,,,,,,,,,,,
20.62,337450,721377,473092,,,,,,,,,,,,,,,,,,,,,,,
20.625,337432,721360,473054,,,,,,,,,,,,,,,,,,,,,,,
20.63,337431,721358,473033,,,,,,,,,,,,,,,,,,,,,,,
20.635,337433,721316,473004,,,,,,,,,,,,,,,,,,,,,,,
20.64,337440,721283,472965,,,,,,,,,,,,,,,,,,,,,,,
20.645,337440,721255,472919,,,,,,,,,,,,,,,,,,,,,,,
20.65,337419,721220,472920,,,,,,,,,,,,,,,,,,,,,,,
20.655,337429,721206,472886,,,,,,,,,,,,,,,,,,,,,,,
20.66,337438,721211,472945,,,,,,,,,,,,,,,,,,,,,,,
20.665,337430,721193,472925,,,,,,,,,,,,,,,,,,,,,,,
20.67,337431,721198,472933,,,,,,,,,,,,,,,,,,,,,,,
20.675,337426,721211,472940,,,,,,,,,,,,,,,,,,,,,,,
20.68,337429,721222,472950,,,,,,,,,,,,,,,,,,,,,,,
20.685,337436,721239,472940,,,,,,,,,,,,,,,,,,,,,,,
20.686719,,,,481,-95,1921,,,,,,,,,,,,,,,,,,,,
20.69,337434,721208,472954,,,,,,,,,,,,,,,,,,,,,,,
20.695,337435,721251,472945,,,,,,,,,,,,,,,,,,,,,,,
20.7,337437,721251,472992,,,,,,,,,,,,,,,,,,,,,,,
20.705,337427,721276,473007,,,,,,,,,,,,,,,,,,,,,,,
20.71,337436,721287,473007,,,,,,,,,,,,,,,,,,,,,,,
20.715,337438,721291,472966,,,,,,,,,,,,,,,,,,,,,,,
20.72,337433,721279,473040,,,,,,,,,,,,,,,,,,,,,,,
20.725,337440,721261,473016,,,,,,,,,,,,,,,,,,,,,,,
