TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,ACC_X,ACC_Y,ACC_Z,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT,SENSOR EVENT
19.925,337459,714015,706213,,,,,,,,,,,,,,,,,,,,,,,
19.93,337466,713996,706200,,,,,,,,,,,,,,,,,,,,,,,
19.935,337453,713840,706179,,,,,,,,,,,,,,,,,,,,,,,
19.94,337456,713979,706183,,,,,,,,,,,,,,,,,,,,,,,
19.945,337454,713933,706140,,,,,,,,,,,,,,,,,,,,,,,
19.95,337463,713905,706122,,,,,,,,,,,,,,,,,,,,,,,
19.955,337456,713918,706051,,,,,,,,,,,,,,,,,,,,,,,
19.96,337447,713864,706034,,,,,,,,,,,,,,,,,,,,,,,
19.965,337455,713876,706014,,,,,,,,,,,,,,,,,,,,,,,
19.97,337456,713855,705976,,,,,,,,,,,,,,,,,,,,,,,
19.975,337454,713810,705950,,,,,,,,,,,,,,,,,,,,,,,
19.976762,,,,-1727,1,769,,,,,,,,,,,,,,,,,,,,
19.98,337457,713819,705926,,,,,,,,,,,,,,,,,,,,,,,
19.985,337454,713786,705882,,,,,,,,,,,,,,,,,,,,,,,
19.99,337459,713801,705870,,,,,,,,,,,,,,,,,,,,,,,
19.995,337463,713762,705853,,,,,,,,,,,,,,,,,,,,,,,
20.0,337461,713780,705852,,,,,,,,,,,,,,,,,,,,,,,
20.005,337455,713762,705820,,,,,,,,,,,,,,,,,,,,,,,
20.01,337458,713776,705798,,,,,,,,,,,,,,,,,,,,,,,
20.015,337462,713754,705792,,,,,,,,,,,,,,,,,,,,,,,
20.02,337464,713764,705779,,,,,,,,,,,,,,,,,,,,,,,
20.025,337460,713756,705755,,,,,,,,,,,,,,,,,,,,,,,
20.03,337449,713698,705680,,,,,,,,,,,,,,,,,,,,,,,
20.035,337454,713679,705636,,,,,,,,,,,,,,,,,,,,,,,
20.04,337459,713661,705637,,,,,,,,,,,,,,,,,,,,,,,
20.045,337454,713546,705575,,,,,,,,,,,,,,,,,,,,,,,
20.05,337457,713626,705587,,,,,,,,,,,,,,,,,,,,,,,
20.055,337462,713645,705544,,,,53,99.9,110.5,0.1,1.0995,0,0,0,0,,,,,,,,,,,
20.06,337465,713623,705532,,,,,,,,,,,,,,,,,,,,,,,
20.065,337463,713560,705495,,,,,,,,,,,,,,,,,,,,,,,
20.07,337462,713561,705500,,,,,,,,,,,,,,,,,,,,,,,
20.075,337460,713573,705443,,,,,,,,,,,,,,,,,,,,,,,
20.079345,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.08,337459,713552,705452,,,,,,,,,,,,,,,,,,,,,,,
20.085,337469,713540,705440,,,,,,,,,,,,,,,,,,,,,,,
20.09,337455,713510,705461,,,,,,,,,,,,,,,,,,,,,,,
20.095,337460,713515,705365,,,,,,,,,,,,,,,,,,,,,,,
20.1,337465,713531,705421,,,,,,,,,,,,,,,,,,,,,,,
20.105,337462,713515,705362,,,,,,,,,,,,,,,,,,,,,,,
20.11,337463,713507,705331,,,,,,,,,,,,,,,,,,,,,,,
20.115,337473,713502,705384,,,,,,,,,,,,,,,,,,,,,,,
20.12,337467,713481,705359,,,,,,,,,,,,,,,,,,,,,,,
20.125,337460,713452,705349,,,,,,,,,,,,,,,,,,,,,,,
20.13,337454,713450,705292,,,,,,,,,,,,,,,,,,,,,,,
20.135,337450,713408,705253,,,,,,,,,,,,,,,,,,,,,,,
20.14,337454,713395,705182,,,,,,,,,,,,,,,,,,,,,,,
20.145,337469,713366,705204,,,,,,,,,,,,,,,,,,,,,,,
20.15,337451,713330,705136,,,,,,,,,,,,,,,,,,,,,,,
20.155,337453,713160,705123,,,,,,,,,,,,,,,,,,,,,,,
20.16,337455,713291,705094,,,,,,,,,,,,,,,,,,,,,,,
20.165,337458,713211,705053,,,,,,,,,,,,,,,,,,,,,,,
20.17,337459,713207,705025,,,,,,,,,,,,,,,,,,,,,,,
20.175,337455,713210,705044,,,,,,,,,,,,,,,,,,,,,,,
20.18,337455,713192,705021,,,,,,,,,,,,,,,,,,,,,,,
20.181532,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.185,337463,713169,705013,,,,,,,,,,,,,,,,,,,,,,,
20.19,337453,713146,705000,,,,,,,,,,,,,,,,,,,,,,,
20.195,337452,713175,704981,,,,,,,,,,,,,,,,,,,,,,,
20.2,337460,713184,705061,,,,,,,,,,,,,,,,,,,,,,,
20.205,337452,713209,705025,,,,,,,,,,,,,,,,,,,,,,,
20.21,337450,713053,705054,,,,,,,,,,,,,,,,,,,,,,,
20.215,337457,713181,705028,,,,,,,,,,,,,,,,,,,,,,,
20.22,337456,713208,705005,,,,,,,,,,,,,,,,,,,,,,,
20.225,337451,713212,705058,,,,,,,,,,,,,,,,,,,,,,,
20.23,337452,713191,705044,,,,,,,,,,,,,,,,,,,,,,,
20.235,337455,713211,705038,,,,,,,,,,,,,,,,,,,,,,,
20.24,337454,713213,705078,,,,,,,,,,,,,,,,,,,,,,,
20.245,337461,713215,705060,,,,,,,,,,,,,,,,,,,,,,,
20.25,337459,713194,705045,,,,,,,,,,,,,,,,,,,,,,,
20.255,337464,713219,705075,,,,,,,,,,,,,,,,,,,,,,,
20.26,337457,713243,705063,,,,,,,,,,,,,,,,,,,,,,,
20.265,337468,713233,705025,,,,,,,,,,,,,,,,,,,,,,,
20.27,337453,713245,705060,,,,,,,,,,,,,,,,,,,,,,,
20.275,337454,713234,705062,,,,,,,,,,,,,,,,,,,,,,,
20.28,337455,713214,705026,,,,,,,,,,,,,,,,,,,,,,,
20.283908,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.285,337452,713209,705051,,,,,,,,,,,,,,,,,,,,,,,
20.29,337453,713213,705068,,,,,,,,,,,,,,,,,,,,,,,
20.295,337452,713193,705016,,,,,,,,,,,,,,,,,,,,,,,
20.3,337457,713219,704988,,,,,,,,,,,,,,,,,,,,,,,
20.305,337451,713233,705031,,,,,,,,,,,,,,,,,,,,,,,
20.31,337455,713207,705018,,,,,,,,,,,,,,,,,,,,,,,
20.315,337453,713253,705033,,,,,,,,,,,,,,,,,,,,,,,
20.32,337447,713253,705064,,,,,,,,,,,,,,,,,,,,,,,
20.325,337464,713266,705058,,,,,,,,,,,,,,,,,,,,,,,
20.33,337457,713289,705079,,,,,,,,,,,,,,,,,,,,,,,
20.335,337456,713286,705094,,,,,,,,,,,,,,,,,,,,,,,
20.34,337452,713275,705113,,,,,,,,,,,,,,,,,,,,,,,
20.345,337465,713281,705065,,,,,,,,,,,,,,,,,,,,,,,
20.35,337451,713280,705083,,,,,,,,,,,,,,,,,,,,,,,
20.355,337460,713290,705064,,,,,,,,,,,,,,,,,,,,,,,
20.36,337450,713271,705108,,,,,,,,,,,,,,,,,,,,,,,
20.365,337459,713316,705113,,,,,,,,,,,,,,,,,,,,,,,
20.37,337465,713282,705097,,,,,,,,,,,,,,,,,,,,,,,
20.375,337464,713261,705063,,,,,,,,,,,,,,,,,,,,,,,
20.38,337468,713250,705063,,,,,,,,,,,,,,,,,,,,,,,
20.385,337466,713274,705100,,,,,,,,,,,,,,,,,,,,,,,
20.386278,,,,-1823,-95,769,,,,,,,,,,,,,,,,,,,,
20.39,337475,713252,705044,,,,,,,,,,,,,,,,,,,,,,,
20.395,337459,713277,705090,,,,,,,,,,,,,,,,,,,,,,,
20.4,337463,713264,705069,,,,,,,,,,,,,,,,,,,,,,,
20.405,337461,713268,705068,,,,,,,,,,,,,,,,,,,,,,,
20.41,337460,713275,705050,,,,,,,,,,,,,,,,,,,,,,,
20.415,337476,713249,705022,,,,,,,,,,,,,,,,,,,,,,,
20.42,337461,713217,704964,,,,,,,,,,,,,,,,,,,,,,,
20.425,337456,713210,704990,,,,,,,,,,,,,,,,,,,,,,,
20.43,337468,713187,705032,,,,,,,,,,,,,,,,,,,,,,,
20.435,337467,713223,705007,,,,,,,,,,,,,,,,,,,,,,,
20.44,337472,713167,704962,,,,,,,,,,,,,,,,,,,,,,,
20.445,337466,713153,704939,,,,,,,,,,,,,,,,,,,,,,,
20.45,337459,713129,704897,,,,,,,,,,,,,,,,,,,,,,,
20.455,337465,713121,704872,,,,,,,,,,,,,,,,,,,,,,,
20.46,337469,713113,704845,,,,,,,,,,,,,,,,,,,,,,,
20.465,337463,713089,704815,,,,,,,,,,,,,,,,,,,,,,,
20.47,337467,713031,704730,,,,,,,,,,,,,,,,,,,,,,,
20.475,337466,712990,704642,,,,,,,,,,,,,,,,,,,,,,,
20.48,337459,712952,704585,,,,,,,,,,,,,,,,,,,,,,,
20.485,337457,712857,704496,,,,,,,,,,,,,,,,,,,,,,,
20.488443,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.49,337461,712846,704432,,,,,,,,,,,,,,,,,,,,,,,
20.495,337463,712772,704420,,,,,,,,,,,,,,,,,,,,,,,
20.5,337470,712817,704396,,,,,,,,,,,,,,,,,,,,,,,
20.505,337446,712766,704323,,,,,,,,,,,,,,,,,,,,,,,
20.51,337469,712771,704349,,,,,,,,,,,,,,,,,,,,,,,
20.515,337464,712745,704290,,,,,,,,,,,,,,,,,,,,,,,
20.52,337470,712748,704264,,,,,,,,,,,,,,,,,,,,,,,
20.525,337462,712713,704251,,,,,,,,,,,,,,,,,,,,,,,
20.53,337454,712734,704275,,,,,,,,,,,,,,,,,,,,,,,
20.535,337464,712711,704236,,,,,,,,,,,,,,,,,,,,,,,
20.54,337451,712723,704241,,,,,,,,,,,,,,,,,,,,,,,
20.545,337458,712739,704236,,,,,,,,,,,,,,,,,,,,,,,
20.55,337459,712737,704212,,,,,,,,,,,,,,,,,,,,,,,
20.555,337452,712729,704238,,,,,,,,,,,,,,,,,,,,,,,
20.56,337458,712723,704218,,,,,,,,,,,,,,,,,,,,,,,
20.565,337458,712727,704172,,,,,,,,,,,,,,,,,,,,,,,
20.57,337456,712707,704212,,,,,,,,,,,,,,,,,,,,,,,
20.575,337449,712738,704200,,,,,,,,,,,,,,,,,,,,,,,
20.58,337452,712736,704189,,,,,,,,,,,,,,,,,,,,,,,
20.585,337459,712775,704170,,,,,,,,,,,,,,,,,,,,,,,
20.59,337455,712547,704141,,,,,,,,,,,,,,,,,,,,,,,
20.5908,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.595,337453,712728,704119,,,,,,,,,,,,,,,,,,,,,,,
20.6,337462,712673,704100,,,,,,,,,,,,,,,,,,,,,,,
20.605,337449,712657,704054,,,,,,,,,,,,,,,,,,,,,,,
20.61,337455,712635,704003,,,,,,,,,,,,,,,,,,,,,,,
20.615,337468,712631,703992,,,,,,,,,,,,,,,,,,,,,,,
20.62,337458,712586,703964,,,,,,,,,,,,,,,,,,,,,,,
20.625,337459,712607,703968,,,,,,,,,,,,,,,,,,,,,,,
20.63,337465,712620,703958,,,,,,,,,,,,,,,,,,,,,,,
20.635,337464,712618,703959,,,,,,,,,,,,,,,,,,,,,,,
20.64,337466,712633,704001,,,,,,,,,,,,,,,,,,,,,,,
20.645,337470,712680,704039,,,,,,,,,,,,,,,,,,,,,,,
20.65,337460,712710,704039,,,,,,,,,,,,,,,,,,,,,,,
20.655,337468,712734,704034,,,,,,,,,,,,,,,,,,,,,,,
20.66,337461,712765,704108,,,,,,,,,,,,,,,,,,,,,,,
20.665,337459,712745,704136,,,,,,,,,,,,,,,,,,,,,,,
20.67,337465,712819,704183,,,,,,,,,,,,,,,,,,,,,,,
20.675,337456,712819,704189,,,,,,,,,,,,,,,,,,,,,,,
20.68,337459,712844,704245,,,,,,,,,,,,,,,,,,,,,,,
20.685,337456,712867,704240,,,,,,,,,,,,,,,,,,,,,,,
20.69,337460,712921,704280,,,,,,,,,,,,,,,,,,,,,,,
20.693151,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.695,337462,712888,704295,,,,,,,,,,,,,,,,,,,,,,,
20.7,337451,712956,704323,,,,,,,,,,,,,,,,,,,,,,,
20.705,337458,712953,704368,,,,,,,,,,,,,,,,,,,,,,,
20.71,337460,712865,704409,,,,,,,,,,,,,,,,,,,,,,,
20.715,337458,712993,704397,,,,,,,,,,,,,,,,,,,,,,,
20.72,337457,713027,704421,,,,,,,,,,,,,,,,,,,,,,,
20.725,337455,713052,704424,,,,,,,,,,,,,,,,,,,,,,,
20.73,337458,713002,704427,,,,,,,,,,,,,,,,,,,,,,,
20.735,337457,713035,704367,,,,,,,,,,,,,,,,,,,,,,,
20.74,337444,712996,704324,,,,,,,,,,,,,,,,,,,,,,,
20.745,337449,712986,704374,,,,,,,,,,,,,,,,,,,,,,,
20.75,337451,713023,704374,,,,,,,,,,,,,,,,,,,,,,,
20.755,337455,713020,704415,,,,,,,,,,,,,,,,,,,,,,,
20.76,337461,713071,704412,,,,,,,,,,,,,,,,,,,,,,,
20.765,337455,713065,704418,,,,,,,,,,,,,,,,,,,,,,,
20.77,337460,713036,704460,,,,,,,,,,,,,,,,,,,,,,,
20.775,337457,713041,704416,,,,,,,,,,,,,,,,,,,,,,,
20.78,337457,713042,704443,,,,,,,,,,,,,,,,,,,,,,,
20.785,337448,713045,704458,,,,,,,,,,,,,,,,,,,,,,,
20.79,337455,713048,704456,,,,,,,,,,,,,,,,,,,,,,,
20.795,337457,713052,704443,,,,,,,,,,,,,,,,,,,,,,,
20.795294,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
20.8,337455,713055,704446,,,,,,,,,,,,,,,,,,,,,,,
20.805,337459,713063,704457,,,,,,,,,,,,,,,,,,,,,,,
20.81,337460,713071,704451,,,,,,,,,,,,,,,,,,,,,,,
20.815,337451,713110,704488,,,,,,,,,,,,,,,,,,,,,,,
20.82,337446,713133,704531,,,,,,,,,,,,,,,,,,,,,,,
20.825,337445,713135,704548,,,,,,,,,,,,,,,,,,,,,,,
20.83,337452,713193,704600,,,,,,,,,,,,,,,,,,,,,,,
20.835,337461,713232,704627,,,,,,,,,,,,,,,,,,,,,,,
20.84,337455,713272,704671,,,,,,,,,,,,,,,,,,,,,,,
20.845,337447,713263,704660,,,,,,,,,,,,,,,,,,,,,,,
20.85,337452,713288,704653,,,,,,,,,,,,,,,,,,,,,,,
20.855,337461,713297,704667,,,,,,,,,,,,,,,,,,,,,,,
20.86,337458,713291,704675,,,,,,,,,,,,,,,,,,,,,,,
20.865,337458,713283,704639,,,,,,,,,,,,,,,,,,,,,,,
20.87,337455,713290,704659,,,,,,,,,,,,,,,,,,,,,,,
20.875,337456,713287,704664,,,,,,,,,,,,,2,0,16,0,160,3,0,32,4,120,
20.88,337460,713314,704645,,,,,,,,,,,,,,,,,,,,,,,
20.885,337457,713317,704660,,,,,,,,,,,,,,,,,,,,,,,
20.89,337467,713305,704680,,,,,,,,,,,,,,,,,,,,,,,
20.895,337459,713329,704682,,,,,,,,,,,,,,,,,,,,,,,
20.897632,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
20.9,337463,713311,704736,,,,,,,,,,,,,,,,,,,,,,,
20.905,337451,713315,704704,,,,,,,,,,,,,,,,,,,,,,,
20.91,337460,713347,704658,,,,,,,,,,,,,,,,,,,,,,,
20.915,337453,713332,704698,,,,,,,,,,,,,,,,,,,,,,,
20.92,337454,713373,704715,,,,,,,,,,,,,,,,,,,,,,,
20.925,337447,713368,704717,,,,,,,,,,,,,,,,,,,,,,,
20.93,337450,713373,704672,,,,,,,,,,,,,,,,,,,,,,,
20.935,337445,713350,704745,,,,,,,,,,,,,,,,,,,,,,,
20.94,337457,713366,704729,,,,,,,,,,,,,,,,,,,,,,,
20.945,337447,713403,704770,,,,,,,,,,,,,,,,,,,,,,,
20.95,337443,713417,704782,,,,,,,,,,,,,,,,,,,,,,,
20.955,337457,713411,704771,,,,,,,,,,,,,,,,,,,,,,,
20.96,337435,713439,704830,,,,,,,,,,,,,,,,,,,,,,,
20.965,337446,713466,704812,,,,,,,,,,,,,,,,,,,,,,,
20.97,337456,713527,704848,,,,,,,,,,,,,,,,,,,,,,,
20.975,337453,713515,704886,,,,,,,,,,,,,,,,,,,,,,,
20.98,337457,713524,704910,,,,,,,,,,,,,,,,,,,,,,,
20.985,337455,713542,704877,,,,,,,,,,,,,,,,,,,,,,,
20.99,337452,713501,704892,,,,,,,,,,,,,,,,,,,,,,,
20.995,337450,713567,704883,,,,,,,,,,,,,,,,,,,,,,,
21.0,337448,713511,704869,,,,,,,,,,,,,,,,,,,,,,,
21.000168,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
21.005,337453,713364,704911,,,,,,,,,,,,,,,,,,,,,,,
21.01,337439,713560,704858,,,,,,,,,,,,,,,,,,,,,,,
21.015,337451,713582,704892,,,,,,,,,,,,,,,,,,,,,,,
21.02,337457,713593,704897,,,,,,,,,,,,,,,,,,,,,,,
21.025,337452,713622,704970,,,,,,,,,,,,,,,,,,,,,,,
21.03,337448,713605,704945,,,,,,,,,,,,,,,,,,,,,,,
21.035,337455,713653,704977,,,,53,99.9,110.5,0.1,1.0995,0,0,0,0,,,,,,,,,,,
21.04,337443,713633,704915,,,,,,,,,,,,,,,,,,,,,,,
21.045,337456,713667,704913,,,,,,,,,,,,,,,,,,,,,,,
21.05,337451,713633,704923,,,,,,,,,,,,,,,,,,,,,,,
21.055,337453,713616,704858,,,,,,,,,,,,,,,,,,,,,,,
21.06,337454,713612,704849,,,,,,,,,,,,,,,,,,,,,,,
21.065,337449,713590,704821,,,,,,,,,,,,,,,,,,,,,,,
21.07,337446,713557,704736,,,,,,,,,,,,,,,,,,,,,,,
21.075,337443,713537,704754,,,,,,,,,,,,,,,,,,,,,,,
21.08,337454,713502,704695,,,,,,,,,,,,,,,,,,,,,,,
21.085,337446,713484,704657,,,,,,,,,,,,,,,,,,,,,,,
21.09,337446,713453,704610,,,,,,,,,,,,,,,,,,,,,,,
21.095,337452,713433,704557,,,,,,,,,,,,,,,,,,,,,,,
21.1,337457,713466,704605,,,,,,,,,,,,,,,,,,,,,,,
21.10106,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
21.105,337460,713446,704636,,,,,,,,,,,,,,,,,,,,,,,
21.11,337455,713453,704595,,,,,,,,,,,,,,,,,,,,,,,
21.115,337457,713424,704592,,,,,,,,,,,,,,,,,,,,,,,
21.12,337453,713424,704621,,,,,,,,,,,,,,,,,,,,,,,
21.125,337450,713450,704622,,,,,,,,,,,,,,,,,,,,,,,
21.13,337454,713482,704625,,,,,,,,,,,,,,,,,,,,,,,
21.135,337449,713490,704638,,,,,,,,,,,,,,,,,,,,,,,
21.14,337459,713549,704704,,,,,,,,,,,,,,,,,,,,,,,
21.145,337450,713588,704726,,,,,,,,,,,,,,,,,,,,,,,
21.15,337448,713624,704781,,,,,,,,,,,,,,,,,,,,,,,
21.155,337448,713657,704835,,,,,,,,,,,,,,,,,,,,,,,
21.16,337454,713709,704924,,,,,,,,,,,,,,,,,,,,,,,
21.165,337454,713783,704899,,,,,,,,,,,,,,,,,,,,,,,
21.17,337453,713790,704974,,,,,,,,,,,,,,,,,,,,,,,
21.175,337456,713871,704995,,,,,,,,,,,,,,,,,,,,,,,
21.18,337461,713917,705113,,,,,,,,,,,,,,,,,,,,,,,
21.185,337465,713982,705147,,,,,,,,,,,,,,,,,,,,,,,
21.19,337456,713979,705170,,,,,,,,,,,,,,,,,,,,,,,
21.195,337458,714068,705219,,,,,,,,,,,,,,,,,,,,,,,
21.2,337454,714098,705248,,,,,,,,,,,,,,,,,,,,,,,
21.203992,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
21.205,337462,714174,705323,,,,,,,,,,,,,,,,,,,,,,,
21.21,337456,714207,705326,,,,,,,,,,,,,,,,,,,,,,,
21.215,337464,714245,705434,,,,,,,,,,,,,,,,,,,,,,,
21.22,337459,714323,705488,,,,,,,,,,,,,,,,,,,,,,,
21.225,337452,714382,705589,,,,,,,,,,,,,,,,,,,,,,,
21.23,337460,714437,705629,,,,,,,,,,,,,,,,,,,,,,,
21.235,337459,714552,705681,,,,,,,,,,,,,,,,,,,,,,,
21.24,337466,714566,705727,,,,,,,,,,,,,,,,,,,,,,,
21.245,337454,714636,705792,,,,,,,,,,,,,,,,,,,,,,,
21.25,337454,714692,705845,,,,,,,,,,,,,,,,,,,,,,,
21.255,337460,714736,705922,,,,,,,,,,,,,,,,,,,,,,,
21.26,337465,714785,705991,,,,,,,,,,,,,,,,,,,,,,,
21.265,337452,714833,706030,,,,,,,,,,,,,,,,,,,,,,,
21.27,337452,714873,706124,,,,,,,,,,,,,,,,,,,,,,,
21.275,337452,714935,706139,,,,,,,,,,,,,,,,,,,,,,,
21.28,337453,714946,706184,,,,,,,,,,,,,,,,,,,,,,,
21.285,337461,714983,706209,,,,,,,,,,,,,,,,,,,,,,,
21.29,337455,714999,706191,,,,,,,,,,,,,,,,,,,,,,,
21.295,337459,714981,706158,,,,,,,,,,,,,,,,,,,,,,,
21.3,337463,715010,706184,,,,,,,,,,,,,,,,,,,,,,,
21.305,337450,714984,706161,,,,,,,,,,,,,,,,,,,,,,,
21.306924,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
21.31,337446,715007,706167,,,,,,,,,,,,,,,,,,,,,,,
21.315,337458,715006,706210,,,,,,,,,,,,,,,,,,,,,,,
21.32,337457,715021,706170,,,,,,,,,,,,,,,,,,,,,,,
21.325,337444,715034,706187,,,,,,,,,,,,,,,,,,,,,,,
21.33,337456,715075,706204,,,,,,,,,,,,,,,,,,,,,,,
21.335,337463,715073,706245,,,,,,,,,,,,,,,,,,,,,,,
21.34,337456,715117,706259,,,,,,,,,,,,,,,,,,,,,,,
21.345,337461,715143,706253,,,,,,,,,,,,,,,,,,,,,,,
21.35,337457,715128,706246,,,,,,,,,,,,,,,,,,,,,,,
21.355,337455,715118,706221,,,,,,,,,,,,,,,,,,,,,,,
21.36,337454,715121,706193,,,,,,,,,,,,,,,,,,,,,,,
21.365,337452,715101,706163,,,,,,,,,,,,,,,,,,,,,,,
21.37,337459,715117,706183,,,,,,,,,,,,,,,,,,,,,,,
21.375,337467,715097,706153,,,,,,,,,,,,,,,,,,,,,,,
21.38,337455,715095,706119,,,,,,,,,,,,,,,,,,,,,,,
21.385,337452,714942,706126,,,,,,,,,,,,,,,,,,,,,,,
21.39,337454,715142,706143,,,,,,,,,,,,,2,0,16,4,160,3,0,32,0,120,
21.395,337457,715153,706196,,,,,,,,,,,,,,,,,,,,,,,
21.4,337464,715172,706238,,,,,,,,,,,,,,,,,,,,,,,
21.405,337459,715238,706270,,,,,,,,,,,,,,,,,,,,,,,
21.407984,,,,-1823,1,769,,,,,,,,,,,,,,,,,,,,
21.41,337457,715258,706308,,,,,,,,,,,,,,,,,,,,,,,
21.415,337449,715299,706328,,,,,,,,,,,,,,,,,,,,,,,
21.42,337445,715303,706319,,,,,,,,,,,,,,,,,,,,,,,
21.425,337447,715315,706350,,,,,,,,,,,,,,,,,,,,,,,
21.43,337451,715346,706408,,,,,,,,,,,,,,,,,,,,,,,
21.435,337454,715361,706394,,,,,,,,,,,,,,,,,,,,,,,
21.44,337450,715319,706387,,,,,,,,,,,,,,,,,,,,,,,
21.445,337456,715341,706388,,,,,,,,,,,,,,,,,,,,,,,
21.45,337457,715347,706388,,,,,,,,,,,,,,,,,,,,,,,
21.455,337450,715398,706438,,,,,,,,,,,,,,,,,,,,,,,
21.46,337455,715419,706437,,,,,,,,,,,,,,,,,,,,,,,
21.465,337456,715408,706456,,,,,,,,,,,,,,,,,,,,,,,
21.47,337468,715397,706458,,,,,,,,,,,,,,,,,,,,,,,
21.475,337458,715430,706458,,,,,,,,,,,,,,,,,,,,,,,
21.48,337459,715425,706434,,,,,,,,,,,,,,,,,,,,,,,
21.485,337464,715301,706454,,,,,,,,,,,,,,,,,,,,,,,
21.49,337464,715439,706431,,,,,,,,,,,,,,,,,,,,,,,
21.495,337469,715412,706381,,,,,,,,,,,,,,,,,,,,,,,
21.5,337459,715411,706356,,,,,,,,,,,,,,,,,,,,,,,
21.505,337455,715371,706314,,,,,,,,,,,,,,,,,,,,,,,
21.51,337459,715393,706251,,,,,,,,,,,,,,,,,,,,,,,
21.510489,,,,-1823,-95,769,,,,,,,,,,,,,,,,,,,,
21.515,337461,715392,706250,,,,,,,,,,,,,,,,,,,,,,,
21.52,337455,715398,706262,,,,,,,,,,,,,,,,,,,,,,,
21.525,337463,715404,706253,,,,,,,,,,,,,,,,,,,,,,,
21.53,337460,715392,706238,,,,,,,,,,,,,,,,,,,,,,,
21.535,337459,715421,706176,,,,,,,,,,,,,,,,,,,,,,,
21.54,337466,715419,706241,,,,,,,,,,,,,,,,,,,,,,,
21.545,337454,715397,706216,,,,,,,,,,,,,,,,,,,,,,,
21.55,337461,715397,706191,,,,,,,,,,,,,,,,,,,,,,,
21.555,337460,715381,706185,,,,,,,,,,,,,,,,,,,,,,,
21.56,337465,715368,706161,,,,,,,,,,,,,,,,,,,,,,,
21.565,337455,715323,706105,,,,,,,,,,,,,,,,,,,,,,,
21.57,337466,715326,706080,,,,,,,,,,,,,,,,,,,,,,,
21.575,337466,715304,706094,,,,,,,,,,,,,,,,,,,,,,,
21.58,337462,715317,706048,,,,,,,,,,,,,,,,,,,,,,,
21.585,337462,715299,706020,,,,,,,,,,,,,,,,,,,,,,,
21.59,337457,715300,705993,,,,,,,,,,,,,,,,,,,,,,,
21.595,337456,715136,706065,,,,,,,,,,,,,,,,,,,,,,,
21.6,337459,715318,705992,,,,,,,,,,,,,,,,,,,,,,,
21.605,337464,715299,705993,,,,,,,,,,,,,,,,,,,,,,,
21.61,337459,715312,706014,,,,,,,,,,,,,,,,,,,,,,,
21.61278,,,,-1823,-95,769,,,,,,,,,,,,,,,,,,,,
21.615,337454,715288,705954,,,,,,,,,,,,,,,,,,,,,,,
21.62,337466,715287,705957,,,,,,,,,,,,,,,,,,,,,,,
21.625,337457,715252,705920,,,,,,,,,,,,,,,,,,,,,,,
21.63,337458,715231,705886,,,,,,,,,,,,,,,,,,,,,,,
21.635,337453,715194,705887,,,,,,,,,,,,,,,,,,,,,,,
21.64,337460,715203,705839,,,,,,,,,,,,,,,,,,,,,,,
21.645,337460,715183,705861,,,,,,,,,,,,,,,,,,,,,,,
21.65,337458,715142,705800,,,,,,,,,,,,,,,,,,,,,,,
21.655,337450,715107,705762,,,,,,,,,,,,,,,,,,,,,,,
21.66,337458,715106,705743,,,,,,,,,,,,,,,,,,,,,,,
21.665,337454,715100,705724,,,,,,,,,,,,,,,,,,,,,,,
21.67,337459,715101,705695,,,,,,,,,,,,,,,,,,,,,,,
21.675,337462,715075,705718,,,,,,,,,,,,,,,,,,,,,,,
21.68,337466,715133,705730,,,,,,,,,,,,,,,,,,,,,,,
21.685,337464,715132,705747,,,,,,,,,,,,,,,,,,,,,,,
21.69,337453,715134,705738,,,,,,,,,,,,,,,,,,,,,,,
21.695,337474,715174,705763,,,,,,,,,,,,,,,,,,,,,,,
21.7,337467,715185,705778,,,,,,,,,,,,,,,,,,,,,,,
21.705,337455,715207,705751,,,,,,,,,,,,,,,,,,,,,,,
21.71,337476,715163,705794,,,,,,,,,,,,,,,,,,,,,,,
21.715,337460,715120,705738,,,,,,,,,,,,,,,,,,,,,,,
21.715065,,,,-1727,-95,769,,,,,,,,,,,,,,,,,,,,
